num,sentence,fileid,senseid
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das <WSD>Gericht<WSD> halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t007,bn:00023308n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen <WSD>Regeln<WSD> , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t008,bn:03684971n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen <WSD>Bundesrichter<WSD> gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t009,bn:02547796n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , <WSD>Präsident<WSD> des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t010,bn:00064233n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer <WSD>Bürgerrechtsbewegung<WSD> in den USA .",d010.s019.t011,
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den <WSD>USA<WSD> .",d010.s019.t012,bn:00003341n
, Die <WSD>Richter<WSD> gewannen und dinnierten während einer Benefiziveranstaltung mit Rechtsanwälten mit schwebenden Verfahren am Gericht . ,d010.s020.t001,
, Die Richter gewannen und dinnierten während einer Benefiziveranstaltung mit <WSD>Rechtsanwälten<WSD> mit schwebenden Verfahren am Gericht . ,d010.s020.t002,bn:00007051n
, Die Richter gewannen und dinnierten während einer Benefiziveranstaltung mit Rechtsanwälten mit schwebenden Verfahren am <WSD>Gericht<WSD> . ,d010.s020.t004,bn:00023308n
,Ihr Auftreten und ihre <WSD>Unterstützung<WSD> einer Spendenaktion für diese Veranstaltung untergraben jeglichen Anspruch auf Unparteilichkeit und sind nicht akzeptabel .,d010.s021.t001,bn:00075331n
,Ihr Auftreten und ihre Unterstützung einer <WSD>Spendenaktion<WSD> für diese Veranstaltung untergraben jeglichen Anspruch auf Unparteilichkeit und sind nicht akzeptabel .,d010.s021.t002,bn:00036842n
,Ihr Auftreten und ihre Unterstützung einer Spendenaktion für diese <WSD>Veranstaltung<WSD> untergraben jeglichen Anspruch auf Unparteilichkeit und sind nicht akzeptabel .,d010.s021.t003,bn:14035017n
,Ihr Auftreten und ihre Unterstützung einer Spendenaktion für diese Veranstaltung untergraben jeglichen <WSD>Anspruch<WSD> auf Unparteilichkeit und sind nicht akzeptabel .,d010.s021.t004,bn:00016853n
,Ihr Auftreten und ihre Unterstützung einer Spendenaktion für diese Veranstaltung untergraben jeglichen Anspruch auf <WSD>Unparteilichkeit<WSD> und sind nicht akzeptabel .,d010.s021.t005,bn:00046077n
,"Scalia und Thomas zeigen wenig <WSD>Rücksichtnahme<WSD> auf Kritiker , die sagen , sie würden Gerichtsangelegenheit zu leicht mit Gruppen , die sich von der Tagesordnung leiten lassen , wie zum Beispiel der Föderalistischen Gesellschaft , vermischen .",d010.s022.t001,bn:00021988n
,"Scalia und Thomas zeigen wenig Rücksichtnahme auf <WSD>Kritiker<WSD> , die sagen , sie würden Gerichtsangelegenheit zu leicht mit Gruppen , die sich von der Tagesordnung leiten lassen , wie zum Beispiel der Föderalistischen Gesellschaft , vermischen .",d010.s022.t002,bn:00026397n
,"Scalia und Thomas zeigen wenig Rücksichtnahme auf Kritiker , die sagen , sie würden Gerichtsangelegenheit zu leicht mit <WSD>Gruppen<WSD> , die sich von der Tagesordnung leiten lassen , wie zum Beispiel der Föderalistischen Gesellschaft , vermischen .",d010.s022.t003,bn:00041942n
,"Scalia und Thomas zeigen wenig Rücksichtnahme auf Kritiker , die sagen , sie würden Gerichtsangelegenheit zu leicht mit Gruppen , die sich von der <WSD>Tagesordnung<WSD> leiten lassen , wie zum Beispiel der Föderalistischen Gesellschaft , vermischen .",d010.s022.t004,bn:00001968n
,"Scalia und Thomas zeigen wenig Rücksichtnahme auf Kritiker , die sagen , sie würden Gerichtsangelegenheit zu leicht mit Gruppen , die sich von der Tagesordnung leiten lassen , wie zum <WSD>Beispiel<WSD> der Föderalistischen Gesellschaft , vermischen .",d010.s022.t005,bn:17101177n
,Und die Thomas ' <WSD>Ehefrau<WSD> Ginni ist eine bekannte konservative Aktivistin .,d010.s023.t001,bn:00053531n
,"Dagegen behaupten die <WSD>Konservativen<WSD> , dass es Richterin Elena_Kagan sei , die ein moralisches Problem habe , nicht Scalia und Thomas .",d010.s024.t001,bn:00021974n
,"Dagegen behaupten die Konservativen , dass es <WSD>Richterin<WSD> Elena_Kagan sei , die ein moralisches Problem habe , nicht Scalia und Thomas .",d010.s024.t002,bn:00048488n
,"Dagegen behaupten die Konservativen , dass es Richterin <WSD>Elena_Kagan<WSD> sei , die ein moralisches Problem habe , nicht Scalia und Thomas .",d010.s024.t003,bn:01367521n
,"Dagegen behaupten die Konservativen , dass es Richterin Elena_Kagan sei , die ein moralisches <WSD>Problem<WSD> habe , nicht Scalia und Thomas .",d010.s024.t004,bn:00048242n
,"Kagan war Generalstaatsanwältin unter der Obama-Regierung , als die ersten Gesetzesanfechtungen in erster <WSD>Instanz<WSD> vor Gericht kamen .",d010.s025.t001,bn:16743081n
,"Kagan war Generalstaatsanwältin unter der Obama-Regierung , als die ersten Gesetzesanfechtungen in erster Instanz vor <WSD>Gericht<WSD> kamen .",d010.s025.t002,bn:00023308n
,"Ihre <WSD>Kritiker<WSD> drängten Kagan , sich selbst von der Anhörung des Falles wegen Voreingenommenheit zurückzuziehen , da sie zu sehr in der Verteidigung des Gesetzes engagiert sei , um unvoreingenommen zu sein .",d010.s026.t001,bn:00026397n
,"Ihre Kritiker drängten Kagan , sich selbst von der <WSD>Anhörung<WSD> des Falles wegen Voreingenommenheit zurückzuziehen , da sie zu sehr in der Verteidigung des Gesetzes engagiert sei , um unvoreingenommen zu sein .",d010.s026.t002,bn:00043372n
,"Ihre Kritiker drängten Kagan , sich selbst von der Anhörung des <WSD>Falles<WSD> wegen Voreingenommenheit zurückzuziehen , da sie zu sehr in der Verteidigung des Gesetzes engagiert sei , um unvoreingenommen zu sein .",d010.s026.t003,bn:00016403n
,"Ihre Kritiker drängten Kagan , sich selbst von der Anhörung des Falles wegen Voreingenommenheit zurückzuziehen , da sie zu sehr in der <WSD>Verteidigung<WSD> des Gesetzes engagiert sei , um unvoreingenommen zu sein .",d010.s026.t004,
,"Ihre Kritiker drängten Kagan , sich selbst von der Anhörung des Falles wegen Voreingenommenheit zurückzuziehen , da sie zu sehr in der Verteidigung des <WSD>Gesetzes<WSD> engagiert sei , um unvoreingenommen zu sein .",d010.s026.t005,bn:00048655n
,<WSD>Spanier<WSD> haben mehr Spielgelegenheiten als die Ticos,d011.s001.t001,
,Von den 22 aus <WSD>Spanien<WSD> abgerufenen Spielern haben zehn über 50 internationale Spiele auf dem Buckel .,d011.s002.t001,bn:00031605n
,Von den 22 aus Spanien abgerufenen <WSD>Spielern<WSD> haben zehn über 50 internationale Spiele auf dem Buckel .,d011.s002.t002,bn:00060799n
,Von den 22 aus Spanien abgerufenen Spielern haben zehn über 50 internationale <WSD>Spiele<WSD> auf dem Buckel .,d011.s002.t003,bn:00037181n
,Von den 22 aus Spanien abgerufenen Spielern haben zehn über 50 internationale Spiele auf dem <WSD>Buckel<WSD> .,d011.s002.t004,bn:00013761n
,Von <WSD>Seiten<WSD> Costa_Ricas hat nur einer der 22 Einberufenen 50 Spiele hinter sich .,d011.s003.t001,bn:00071432n
,Von Seiten <WSD>Costa_Ricas<WSD> hat nur einer der 22 Einberufenen 50 Spiele hinter sich .,d011.s003.t002,bn:00023012n
,Von Seiten Costa_Ricas hat nur einer der 22 Einberufenen 50 <WSD>Spiele<WSD> hinter sich .,d011.s003.t003,bn:00037181n
,"Ein Riesenunterschied für <WSD>Costa_Rica<WSD> , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 Uhr im Nationalstadion von San_José stattfindet , aufgestellten Spieler aus beiden Ländern miteinander verglichen werden .",d011.s004.t001,bn:00023012n
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das <WSD>Freundschaftsspiel<WSD> , das heute um 15.05 Uhr im Nationalstadion von San_José stattfindet , aufgestellten Spieler aus beiden Ländern miteinander verglichen werden .",d011.s004.t002,bn:00032227n
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 <WSD>Uhr<WSD> im Nationalstadion von San_José stattfindet , aufgestellten Spieler aus beiden Ländern miteinander verglichen werden .",d011.s004.t003,bn:00019887n
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 Uhr im <WSD>Nationalstadion<WSD> von San_José stattfindet , aufgestellten Spieler aus beiden Ländern miteinander verglichen werden .",d011.s004.t004,bn:17880232n
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 Uhr im Nationalstadion von <WSD>San_José<WSD> stattfindet , aufgestellten Spieler aus beiden Ländern miteinander verglichen werden .",d011.s004.t005,
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 Uhr im Nationalstadion von San_José stattfindet , aufgestellten <WSD>Spieler<WSD> aus beiden Ländern miteinander verglichen werden .",d011.s004.t006,bn:00060799n
,"Ein Riesenunterschied für Costa_Rica , wenn die 22 für das Freundschaftsspiel , das heute um 15.05 Uhr im Nationalstadion von San_José stattfindet , aufgestellten Spieler aus beiden <WSD>Ländern<WSD> miteinander verglichen werden .",d011.s004.t007,bn:00023236n
,"Während die Welt- und <WSD>Europameister<WSD> , die Nummer eins auf dem Monatsranking der FIFA , auf eine beachtliche Anzahl von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler Michael_Umana als einzigem mit über 50 internationalen Spielen .",d011.s005.t001,bn:02988800n
,"Während die Welt- und Europameister , die <WSD>Nummer<WSD> eins auf dem Monatsranking der FIFA , auf eine beachtliche Anzahl von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler Michael_Umana als einzigem mit über 50 internationalen Spielen .",d011.s005.t002,bn:00502326n
,"Während die Welt- und Europameister , die Nummer eins auf dem Monatsranking der <WSD>FIFA<WSD> , auf eine beachtliche Anzahl von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler Michael_Umana als einzigem mit über 50 internationalen Spielen .",d011.s005.t003,bn:00225994n
,"Während die Welt- und Europameister , die Nummer eins auf dem Monatsranking der FIFA , auf eine beachtliche <WSD>Anzahl<WSD> von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler Michael_Umana als einzigem mit über 50 internationalen Spielen .",d011.s005.t004,bn:16518256n
,"Während die Welt- und Europameister , die Nummer eins auf dem Monatsranking der FIFA , auf eine beachtliche Anzahl von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler <WSD>Michael_Umana<WSD> als einzigem mit über 50 internationalen Spielen .",d011.s005.t005,bn:00904738n
,"Während die Welt- und Europameister , die Nummer eins auf dem Monatsranking der FIFA , auf eine beachtliche Anzahl von Auswahlspielen der Klasse A zurückblicken kann , verfügt die dreifarbige Mannschaft nur über den Verteidigungsspieler Michael_Umana als einzigem mit über 50 internationalen <WSD>Spielen<WSD> .",d011.s005.t006,bn:00037181n
,Diese <WSD>Zahl<WSD> erreichte er am letzten Freitag mit dem Spiel gegen Panama ( 0-2 ) im Rommel_Fernández .,d011.s006.t001,
,Diese Zahl erreichte er am letzten <WSD>Freitag<WSD> mit dem Spiel gegen Panama ( 0-2 ) im Rommel_Fernández .,d011.s006.t002,bn:00036512n
,Diese Zahl erreichte er am letzten Freitag mit dem <WSD>Spiel<WSD> gegen Panama ( 0-2 ) im Rommel_Fernández .,d011.s006.t003,bn:00037181n
,Diese Zahl erreichte er am letzten Freitag mit dem Spiel gegen <WSD>Panama<WSD> ( 0-2 ) im Rommel_Fernández .,d011.s006.t004,bn:00060340n
,Diese Zahl erreichte er am letzten Freitag mit dem Spiel gegen Panama ( 0-2 ) im <WSD>Rommel_Fernández<WSD> .,d011.s006.t005,bn:03487971n
,"Die spanischen <WSD>Spieler<WSD> , die in der Liga de las Estrellas ( Starliga ) und einflussreichen Clubs der Premier_League von England spielen , haben jedes Jahr die Gelegenheit zur Teilnahme an zahlreichen Heimspielen ( Liga- und Cup-Meisterschaften ) sowie hochrangigen Europacups wie die Champions_League .",d011.s007.t001,bn:00060799n
,"Die spanischen Spieler , die in der Liga de las Estrellas ( Starliga ) und einflussreichen <WSD>Clubs<WSD> der Premier_League von England spielen , haben jedes Jahr die Gelegenheit zur Teilnahme an zahlreichen Heimspielen ( Liga- und Cup-Meisterschaften ) sowie hochrangigen Europacups wie die Champions_League .",d011.s007.t002,bn:00020039n
,"Die spanischen Spieler , die in der Liga de las Estrellas ( Starliga ) und einflussreichen Clubs der <WSD>Premier_League<WSD> von England spielen , haben jedes Jahr die Gelegenheit zur Teilnahme an zahlreichen Heimspielen ( Liga- und Cup-Meisterschaften ) sowie hochrangigen Europacups wie die Champions_League .",d011.s007.t003,bn:00249603n
,"Die spanischen Spieler , die in der Liga de las Estrellas ( Starliga ) und einflussreichen Clubs der Premier_League von <WSD>England<WSD> spielen , haben jedes Jahr die Gelegenheit zur Teilnahme an zahlreichen Heimspielen ( Liga- und Cup-Meisterschaften ) sowie hochrangigen Europacups wie die Champions_League .",d011.s007.t004,bn:00030861n
