num,sentence,fileid,senseid
,"Ce <WSD>changement<WSD> est le signal que l' administration_Obama devient plus dure envers la Chine que l' administration_Bush ne l' a été , il y a deux ans .",d001.s014.t001,bn:00017651n
,"Ce changement est le <WSD>signal<WSD> que l' administration_Obama devient plus dure envers la Chine que l' administration_Bush ne l' a été , il y a deux ans .",d001.s014.t002,
,"Ce changement est le signal que l' <WSD>administration_Obama<WSD> devient plus dure envers la Chine que l' administration_Bush ne l' a été , il y a deux ans .",d001.s014.t003,
,"Ce changement est le signal que l' administration_Obama devient plus dure envers la <WSD>Chine<WSD> que l' administration_Bush ne l' a été , il y a deux ans .",d001.s014.t004,bn:00016756n
,"Ce changement est le signal que l' administration_Obama devient plus dure envers la Chine que l' <WSD>administration_Bush<WSD> ne l' a été , il y a deux ans .",d001.s014.t005,
,"Ce changement est le signal que l' administration_Obama devient plus dure envers la Chine que l' administration_Bush ne l' a été , il y a deux <WSD>ans<WSD> .",d001.s014.t006,bn:00078738n
,"Les <WSD>Etats-Unis<WSD> ne vont pas signer un accord sans efforts et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t001,bn:00003341n
,"Les Etats-Unis ne vont pas signer un <WSD>accord<WSD> sans efforts et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t002,bn:00000728n
,"Les Etats-Unis ne vont pas signer un accord sans <WSD>efforts<WSD> et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t003,bn:00029899n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et <WSD>actions<WSD> des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t004,bn:00001127n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux <WSD>pays<WSD> en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t005,bn:00023236n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux pays en <WSD>voie<WSD> de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t006,bn:00047741n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux pays en voie de <WSD>développement<WSD> , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t007,bn:00026696n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le <WSD>texte<WSD> n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t008,bn:00076732n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les <WSD>réductions<WSD> pourraient être vérifiées par des observateurs extérieurs .",d001.s015.t009,bn:00025780n
,"Les Etats-Unis ne vont pas signer un accord sans efforts et actions des principaux pays en voie de développement , dit Stern qui regrettait également que le texte n' insiste pas assez pour s' assurer que les réductions pourraient être vérifiées par des <WSD>observateurs<WSD> extérieurs .",d001.s015.t010,bn:00020980n
,"Stern a fait ses <WSD>commentaires<WSD> une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t001,bn:00020977n
,"Stern a fait ses commentaires une <WSD>heure<WSD> après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t002,bn:00044982n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des <WSD>affaires_étrangères<WSD> , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t003,bn:00035835n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le <WSD>négociateur<WSD> principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t004,bn:00057209n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon <WSD>sens<WSD> "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t005,bn:00070497n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la <WSD>semaine<WSD> que les Etats-Unis n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t006,bn:00043484n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les <WSD>Etats-Unis<WSD> n' aideraient pas financièrement la Chine pour lutter contre le réchauffement climatique .",d001.s016.t007,bn:00003341n
,"Stern a fait ses commentaires une heure après que le vice-ministre chinois des affaires_étrangères , He Yafei ait déclaré que le négociateur principal américain , soit manquait de "" bon sens "" , soit était "" extrêmement irresponsable "" pour avoir dit plus tôt dans la semaine que les Etats-Unis n' aideraient pas financièrement la <WSD>Chine<WSD> pour lutter contre le réchauffement climatique .",d001.s016.t008,bn:00016756n
,"Avec les <WSD>trajectoires<WSD> économiques futures des principales puissances_mondiales en jeu , des défauts sont apparus à la fois au sein du tiers-monde et entre le monde industriel et les économies_émergentes .",d001.s017.t001,bn:00035211n
,"Avec les trajectoires économiques futures des principales <WSD>puissances_mondiales<WSD> en jeu , des défauts sont apparus à la fois au sein du tiers-monde et entre le monde industriel et les économies_émergentes .",d001.s017.t002,bn:00041585n
,"Avec les trajectoires économiques futures des principales puissances_mondiales en <WSD>jeu<WSD> , des défauts sont apparus à la fois au sein du tiers-monde et entre le monde industriel et les économies_émergentes .",d001.s017.t003,
,"Avec les trajectoires économiques futures des principales puissances_mondiales en jeu , des <WSD>défauts<WSD> sont apparus à la fois au sein du tiers-monde et entre le monde industriel et les économies_émergentes .",d001.s017.t004,bn:00011197n
,"Avec les trajectoires économiques futures des principales puissances_mondiales en jeu , des défauts sont apparus à la fois au <WSD>sein<WSD> du tiers-monde et entre le monde industriel et les économies_émergentes .",d001.s017.t005,
,"Avec les trajectoires économiques futures des principales puissances_mondiales en jeu , des défauts sont apparus à la fois au sein du <WSD>tiers-monde<WSD> et entre le monde industriel et les économies_émergentes .",d001.s017.t006,bn:00076967n
,"Avec les trajectoires économiques futures des principales puissances_mondiales en jeu , des défauts sont apparus à la fois au sein du tiers-monde et entre le <WSD>monde<WSD> industriel et les économies_émergentes .",d001.s017.t007,bn:00029424n
,"Avec les trajectoires économiques futures des principales puissances_mondiales en jeu , des défauts sont apparus à la fois au sein du tiers-monde et entre le monde industriel et les <WSD>économies_émergentes<WSD> .",d001.s017.t008,bn:04800061n
,"La <WSD>bataille<WSD> actuelle concerne davantage le sauvetage des économies individuelles que le sauvetage de la planète , avec la Chine et les Etats-Unis se querellant sur leurs obligations respectives alors que les nations plus pauvres insistent sur le fait que les deux douzaines de pays les plus influents ignorent les impératifs scientifiques d' agir plus courageusement .",d001.s018.t001,bn:00009078n
