num,sentence,fileid,senseid
,"Stern hizo sus comentarios una hora después de que el vice Ministro_de_Asuntos_Exteriores chino He Yafei , afirmara que el máximo negociador climático de Estados_Unidos carecía de "" sentido_común "" , o era "" muy irresponsable "" por haber dicho antes en la semana que los <WSD>Estados_Unidos<WSD> no ayudarían a China económicamente a enfrentarse con el recalentamiento global .",d001.s016.t008,bn:00003341n bn:00078848n
,"Stern hizo sus comentarios una hora después de que el vice Ministro_de_Asuntos_Exteriores chino He Yafei , afirmara que el máximo negociador climático de Estados_Unidos carecía de "" sentido_común "" , o era "" muy irresponsable "" por haber dicho antes en la semana que los Estados_Unidos no ayudarían a <WSD>China<WSD> económicamente a enfrentarse con el recalentamiento global .",d001.s016.t009,bn:00016756n
,"Stern hizo sus comentarios una hora después de que el vice Ministro_de_Asuntos_Exteriores chino He Yafei , afirmara que el máximo negociador climático de Estados_Unidos carecía de "" sentido_común "" , o era "" muy irresponsable "" por haber dicho antes en la semana que los Estados_Unidos no ayudarían a China económicamente a enfrentarse con el recalentamiento <WSD>global<WSD> .",d001.s016.t010,bn:00040681n
,"Con la futura <WSD>trayectoria<WSD> económica de las principales potencias del mundo en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de desarrollo , como entre el mundo industrial y las economías_emergentes .",d001.s017.t001,bn:00035211n
,"Con la futura trayectoria económica de las principales <WSD>potencias<WSD> del mundo en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de desarrollo , como entre el mundo industrial y las economías_emergentes .",d001.s017.t002,bn:00063941n
,"Con la futura trayectoria económica de las principales potencias del <WSD>mundo<WSD> en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de desarrollo , como entre el mundo industrial y las economías_emergentes .",d001.s017.t003,bn:00029424n
,"Con la futura trayectoria económica de las principales potencias del mundo en juego , las líneas de falla han hecho erupción tanto dentro del <WSD>mundo<WSD> en vías de desarrollo , como entre el mundo industrial y las economías_emergentes .",d001.s017.t004,bn:00029424n
,"Con la futura trayectoria económica de las principales potencias del mundo en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de <WSD>desarrollo<WSD> , como entre el mundo industrial y las economías_emergentes .",d001.s017.t005,bn:00026695n
,"Con la futura trayectoria económica de las principales potencias del mundo en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de desarrollo , como entre el <WSD>mundo<WSD> industrial y las economías_emergentes .",d001.s017.t006,bn:00029424n
,"Con la futura trayectoria económica de las principales potencias del mundo en juego , las líneas de falla han hecho erupción tanto dentro del mundo en vías de desarrollo , como entre el mundo industrial y las <WSD>economías_emergentes<WSD> .",d001.s017.t007,bn:00517433n
,"La actual <WSD>batalla<WSD> es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t001,bn:00009079n
,"La actual batalla es tanto para salvar las <WSD>economías<WSD> individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t002,bn:00029678n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al <WSD>planeta<WSD> , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t003,bn:00062777n bn:00052888n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con <WSD>China<WSD> y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t004,bn:00016756n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los <WSD>Estados_Unidos<WSD> enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t005,bn:00003341n bn:00078848n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas <WSD>obligaciones<WSD> , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t006,bn:00029239n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las <WSD>naciones<WSD> más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t007,bn:00023236n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro <WSD>países<WSD> del mundo más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t008,bn:00023236n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del <WSD>mundo<WSD> más influyentes están ignorando el imperativo científico para tomar la acción más valiente .",d001.s018.t009,bn:00029424n
,"La actual batalla es tanto para salvar las economías individuales como para salvar al planeta , con China y los Estados_Unidos enfrentándose sobre sus respectivas obligaciones , mientras las naciones más pobres insisten en que los veinticuatro países del mundo más influyentes están ignorando el imperativo científico para tomar la <WSD>acción<WSD> más valiente .",d001.s018.t010,bn:00001127n
,"Ricardo Ulate , un <WSD>delegado<WSD> de Costa_Rica , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los gastos para limitar los gases_de_efecto_invernadero , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t001,bn:00026025n
,"Ricardo Ulate , un delegado de <WSD>Costa_Rica<WSD> , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los gastos para limitar los gases_de_efecto_invernadero , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t002,bn:00023012n
,"Ricardo Ulate , un delegado de Costa_Rica , dijo que no es sorprendente que las principales <WSD>potencias<WSD> estén discutiendo sobre quién debería costear los gastos para limitar los gases_de_efecto_invernadero , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t003,bn:00041585n
,"Ricardo Ulate , un delegado de Costa_Rica , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los <WSD>gastos<WSD> para limitar los gases_de_efecto_invernadero , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t004,bn:00027451n bn:00032300n
,"Ricardo Ulate , un delegado de Costa_Rica , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los gastos para limitar los <WSD>gases_de_efecto_invernadero<WSD> , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t005,bn:00041712n
,"Ricardo Ulate , un delegado de Costa_Rica , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los gastos para limitar los gases_de_efecto_invernadero , aún cuando los <WSD>países<WSD> vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus acciones .",d001.s019.t006,bn:00023236n
,"Ricardo Ulate , un delegado de Costa_Rica , dijo que no es sorprendente que las principales potencias estén discutiendo sobre quién debería costear los gastos para limitar los gases_de_efecto_invernadero , aún cuando los países vulnerables se han vuelto más agresivos buscando contener a los grandes emisores responsables de sus <WSD>acciones<WSD> .",d001.s019.t007,bn:00001127n
,"Esto es claramente un juego donde se está desarrollando una nueva <WSD>hegemonía<WSD> económica , sostuvo Ulate , quien también trabaja como consejero regional sobre cambio_climático de México y América_Central , para Conservación Internacional .",d001.s020.t001,bn:00043539n
,"Esto es claramente un juego donde se está desarrollando una nueva hegemonía económica , sostuvo Ulate , quien también trabaja como <WSD>consejero<WSD> regional sobre cambio_climático de México y América_Central , para Conservación Internacional .",d001.s020.t002,bn:08370219n
,"Esto es claramente un juego donde se está desarrollando una nueva hegemonía económica , sostuvo Ulate , quien también trabaja como consejero regional sobre <WSD>cambio_climático<WSD> de México y América_Central , para Conservación Internacional .",d001.s020.t003,bn:00019782n
,"Esto es claramente un juego donde se está desarrollando una nueva hegemonía económica , sostuvo Ulate , quien también trabaja como consejero regional sobre cambio_climático de <WSD>México<WSD> y América_Central , para Conservación Internacional .",d001.s020.t004,bn:00054693n
